label,orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2
1.0,9.1270519,3.549,0.722,-0.722,4568.0,108.143,-108.143,8.34235,0.436191,-0.436191,970.0,5400.0,283.3,-283.3,1.18,0.06,-0.06
1.0,3.098367,1.963,0.556,-0.556,496.0,40.9804,-40.9804,2.47118,0.187677,-0.187677,1185.0,5400.0,283.3,-283.3,1.18,0.06,-0.06
0.0,2.3330349,3.005,0.905,-0.905,2795.0,4627.01,-4627.01,15.6213,4.39727,-4.39727,2951.0,5986.5,131.0,-131.0,1.56,0.07,-0.07
0.0,1.79988,3.518,0.564,-0.564,180.0,0.452551,-0.452551,3.32197,0.225957,-0.225957,2505.0,6136.9,97.0,-97.0,2.46,0.1,-0.1
0.0,723.8345008,7.382946,0.1210206,-0.1210206,3119.2983693,64.100075,-64.100075,13.1361697,0.7173174,-0.7173174,275.2869842,5463.0,186.0,-186.0,1.94771,0.102432,-0.102432
1.0,52.9781419,4.7965246,0.0170034,-0.0170034,6347.2690959,24.65142,-24.65142,11.4471492,0.5471959,-0.5471959,598.2132842,6461.8,83.0,-83.0,1.33031,0.0634748,-0.0634748
1.0,1134.6723963,8.6844623,0.0417976,-0.0417976,11679.2159464,82.38331,-82.38331,11.7582195,0.5836612,-0.5836612,437.2015486,5842.0,129.228,-129.228,1.0735199,0.0529397,-0.0529397
1.0,11.5778362,3.8772499,0.2974425,-0.2974425,217.3994918,11.614346,-11.614346,1.5422129,0.716135,-0.716135,806.3295569,5739.0,25.0,-25.0,1.02607,0.0451056,-0.0451056
1.0,27.5920718,3.2743016,0.0902935,-0.0902935,555.3352929,14.799067,-14.799067,2.7050278,0.1508972,-0.1508972,603.6616824,5739.0,25.0,-25.0,1.02607,0.0451056,-0.0451056
1.0,3.0565259,4.145,0.074,-0.074,8800.0,0.371658,-0.371658,15.1633,0.70524,-0.70524,1715.0,5981.0,117.3,-117.3,1.6,0.07,-0.07
1.0,2.6162769,1.134893,0.3921926,-0.3921926,1120.6014184,90.019485,-90.019485,1.0972867,1.1053865,-1.1053865,533.2271643,3352.0,157.0,-157.0,0.325635,0.0097184,-0.0097184
1.0,4.8099755,6.696,0.056,-0.056,6965.0,31.0115,-31.0115,22.6223,1.00294,-1.00294,1869.0,6417.0,122.6,-122.6,2.65,0.12,-0.12
1.0,3.3491408,1.207,0.25,-0.25,7210.0,4050.29,-4050.29,5.37673,2.27494,-2.27494,657.0,3223.0,157.0,-157.0,0.32,0.01,-0.01
1.0,7.4355709,2.3450321,0.2092936,-0.2092936,1310.6803156,65.53177,-65.53177,2.2761564,0.6408871,-0.6408871,576.3403106,4218.9,162.8,-162.8,0.622512,0.0766281,-0.0766281
1.0,15.3468182,6.425,0.609,-0.609,665.0,31.0605,-31.0605,3.99579,0.250903,-0.250903,933.0,5588.0,124.973,-124.973,1.8,0.09,-0.09
1.0,5.633477,4.132,0.081,-0.081,5651.0,22.2349,-22.2349,13.2583,0.519371,-0.519371,1372.0,6412.8,106.4,-106.4,1.7,0.07,-0.07
1.0,3.9415041,2.866,0.057,-0.057,21330.0,0.712596,-0.712596,13.8352,0.594068,-0.594068,1179.0,5729.0,103.1,-103.1,0.92,0.04,-0.04
0.0,0.4487349,2.8757897,0.0967836,-0.0967836,3572.0328032,106.911674,-106.911674,5.8054498,1.7503514,-1.7503514,1408.021727,3975.0,157.0,-157.0,0.627144,0.0183442,-0.0183442
1.0,2.8758831,3.14,0.074,-0.074,3152.0,99.4912,-99.4912,8.33267,0.442252,-0.442252,1602.0,6084.0,139.9,-139.9,1.46,0.07,-0.07
1.0,8.8720542,3.6593396,0.0396899,-0.0396899,6144.296801,58.206493,-58.206493,11.9849813,0.5755136,-0.5755136,1098.1716895,6042.0,136.0,-136.0,1.47996,0.06901,-0.06901
0.0,1.46329,2.431,0.355,-0.355,750.0,1.03585,-1.03585,3.54656,0.217751,-0.217751,2149.0,6168.0,232.5,-232.5,1.28,0.06,-0.06
0.0,0.77871,1.458,0.192,-0.192,670.0,0.957405,-0.957405,6.16036,0.315609,-0.315609,2789.0,7751.0,349.7,-349.7,2.25,0.07,-0.07
0.0,2.57134,3.824,0.911,-0.911,920.0,2.66768,-2.66768,10.7406,0.826123,-0.826123,2382.0,7125.0,162.4,-162.4,3.56,0.17,-0.17
0.0,2.89453,3.327,0.746,-0.746,550.0,2.32422,-2.32422,6.20845,0.56928,-0.56928,2743.0,9714.0,228.9,-228.9,2.68,0.15,-0.15
0.0,1.37477,1.601,0.129,-0.129,960.0,0.918522,-0.918522,3.0101,0.184631,-0.184631,1612.0,5825.0,155.6,-155.6,1.02,0.05,-0.05
0.0,2.41872,2.685,0.308,-0.308,1160.0,2.03758,-2.03758,7.23529,0.483918,-0.483918,1778.0,6535.0,459.3,-459.3,2.16,0.1,-0.1
0.0,4.1207509,2.158,0.565,-0.565,973.0,80.9931,-80.9931,7.46471,0.54253,-0.54253,1963.0,9953.0,965.5,-965.5,2.38,0.13,-0.13
1.0,1.4971447,2.4024159,0.0149419,-0.0149419,16266.2491958,71.29483,-71.29483,16.2528494,0.7567245,-0.7567245,1828.8199186,6081.0,137.7,-137.7,1.2431901,0.0575628,-0.0575628
0.0,7.4072602,3.019,0.102,-0.102,14765.0,170.01,-170.01,14.7857,0.754304,-0.754304,1116.0,5887.0,183.3,-183.3,1.14,0.06,-0.06
1.0,13.7905315,3.301,0.481,-0.481,1140.0,1.89262,-1.89262,2.60168,0.17953,-0.17953,646.0,5021.6,104.2,-104.2,0.76,0.04,-0.04
0.0,1.62263,1.555,0.422,-0.422,1630.0,6.54313,-6.54313,4.33692,1.05517,-1.05517,1439.0,5016.1,577.2,-577.2,1.01,0.24,-0.24
0.0,4.27808,1.9576205,0.4452874,-0.4452874,1096.6013542,112.49688,-112.49688,17.8096125,13.428784,-13.428784,1222.901639,4772.0,122.0,-122.0,5.2787499,,
0.0,3.5684459,2.934,0.6,-0.6,939.0,82.5405,-82.5405,5.87762,4.13876,-4.13876,1928.0,8124.0,221.0,-221.0,2.08,1.46,-1.46
0.0,1.51567,2.281,0.392,-0.392,750.0,1.58325,-1.58325,14.18,,,1605.0,4963.0,122.0,-122.0,4.96,,
0.0,3.7543552,1.878,0.273,-0.273,470.0,59.0334,-59.0334,4.6716,0.282353,-0.282353,1539.0,8398.0,145.4,-145.4,1.75,0.06,-0.06
1.0,0.7363132,0.6736853,0.062197,-0.062197,1322.5461054,78.30821,-78.30821,1.5332682,0.1028587,-0.1028587,840.1706554,3358.0,,,0.351676,0.0105659,-0.0105659
0.0,2.2657506,3.419,0.568,-0.568,388.0,30.5848,-30.5848,8.00485,0.521967,-0.521967,3256.0,10125.0,419.5,-419.5,4.14,0.18,-0.18
0.0,1.45655,1.51,0.375,-0.375,580.0,2.34658,-2.34658,1.83776,0.18558,-0.18558,1273.0,4475.0,122.2,-122.2,0.7,0.05,-0.05
0.0,4.04163,1.719,0.219,-0.219,3100.0,2.87669,-2.87669,13.1608,0.733872,-0.733872,1163.0,6895.0,380.1,-380.1,2.36,0.11,-0.11
1.0,8.8036803,2.997,0.287,-0.287,8360.0,2.59361,-2.59361,8.9006,0.49633,-0.49633,813.0,5701.0,188.0,-188.0,0.94,0.05,-0.05
0.0,1.76442,2.749,0.095,-0.095,8800.0,2.10075,-2.10075,23.0,0.785358,-0.785358,3189.0,9277.7,290.0,-290.0,2.26,0.07,-0.07
1.0,7.7690887,2.6251447,0.2714902,-0.2714902,1416.7912077,130.64777,-130.64777,2.3663308,0.2054201,-0.2054201,481.070845,3700.0,157.0,-157.0,0.542573,0.0161303,-0.0161303
0.0,5.6492853,4.0424046,0.0274707,-0.0274707,44346.559983,270.59085,-270.59085,26.5608527,26.561123,-26.561123,1144.213679,5963.0,190.0,-190.0,1.21025,1.21025,-1.21025
1.0,10.3563596,3.4814933,0.1526851,-0.1526851,923.942127,66.21998,-66.21998,2.4103206,0.3509292,-0.3509292,671.7367777,5149.6,81.7,-81.7,0.772148,0.0454673,-0.0454673
1.0,35.1257472,2.839,0.372,-0.372,2066.0,1.14053,-1.14053,3.17021,0.207547,-0.207547,388.0,5149.6,81.7,-81.7,0.77,0.05,-0.05
1.0,21.0153047,4.315,0.518,-0.518,2072.0,1.23514,-1.23514,3.78219,0.24189,-0.24189,641.0,5149.6,81.7,-81.7,0.77,0.05,-0.05
1.0,10.5054362,2.4850401,0.2296826,-0.2296826,1320.6016253,66.876884,-66.876884,1.947929,0.3443212,-0.3443212,432.3359777,3742.0,157.0,-157.0,0.515547,0.0153071,-0.0153071
1.0,6.0784031,2.117,0.376,-0.376,1810.0,8.91158,-8.91158,2.07448,0.16522,-0.16522,554.0,3630.0,157.0,-157.0,0.47,0.01,-0.01
0.0,8.1490285,2.3210553,0.3841846,-0.3841846,2850.6795113,246.58076,-246.58076,2.5781465,0.6007387,-0.6007387,441.633629,3630.0,157.0,-157.0,0.466766,0.0138789,-0.0138789
1.0,124.72987,7.2967692,0.2877209,-0.2877209,1781.9160024,67.559074,-67.559074,3.5130935,0.4456943,-0.4456943,292.6629465,4902.0,123.229,-123.229,0.831423,0.0533367,-0.0533367
1.0,17.664866,2.7644951,0.3830053,-0.3830053,736.3925122,50.7959,-50.7959,1.2984859,0.4881291,-0.4881291,351.2711274,3746.0,157.0,-157.0,0.463205,0.0135918,-0.0135918
1.0,28.1722501,3.3983448,0.4080095,-0.4080095,950.5653623,57.165684,-57.165684,1.4475246,0.5186841,-0.5186841,300.6575117,3746.0,157.0,-157.0,0.463205,0.0135918,-0.0135918
1.0,3.1190716,1.1585974,0.1684635,-0.1684635,2964.5828911,503.0731,-503.0731,1.6229796,0.2075826,-0.2075826,454.5004101,3285.0,157.0,-157.0,0.247331,0.0073474,-0.0073474
1.0,6.3878202,1.4551851,0.1603285,-0.1603285,5857.0164704,425.97147,-425.97147,2.041471,0.1852531,-0.1852531,357.8973634,3285.0,157.0,-157.0,0.247331,0.0073474,-0.0073474
0.0,1.7890217,1.9190564,0.4334371,-0.4334371,391.6251669,41.727295,-41.727295,1.6741803,1.1330742,-1.1330742,1237.8242135,5264.0,133.906,-133.906,0.791524,0.0447689,-0.0447689
0.0,19.5078657,4.603,0.754,-0.754,1770.0,17.4455,-17.4455,3.92839,0.454226,-0.454226,780.0,4316.0,115.142,-115.142,0.71,0.06,-0.06
0.0,0.6332593,0.8622011,0.0566515,-0.0566515,1191.4597195,75.69162,-75.69162,5.3027904,3.7474084,-3.7474084,2032.1990726,5590.0,122.048,-122.048,0.976212,0.0483266,-0.0483266
1.0,2.45457,2.39,0.054,-0.054,19250.0,3.89327,-3.89327,14.183,0.745426,-0.745426,1322.0,5565.0,124.9,-124.9,0.97,0.05,-0.05
1.0,0.67249,1.801,0.125,-0.125,7890.0,2.01878,-2.01878,15.7288,0.739851,-0.739851,3053.0,6647.0,135.1,-135.1,1.7,0.07,-0.07
0.0,1.2680452,1.027,0.212,-0.212,538.0,44.8627,-44.8627,2.24707,0.158627,-0.158627,1320.0,5477.0,121.4,-121.4,0.95,0.05,-0.05
0.0,5.24612,4.194,0.62,-0.62,1030.0,3.56524,-3.56524,5.61881,1.29107,-1.29107,1220.0,5286.9,691.4,-691.4,1.76,0.39,-0.39
0.0,3.6944323,4.915,0.456,-0.456,312.0,13.2984,-13.2984,3.05838,0.152623,-0.152623,2433.0,8153.0,224.6,-224.6,2.11,0.07,-0.07
0.0,5.3089937,5.876,0.52,-0.52,531.0,15.3344,-15.3344,3.29803,0.164169,-0.164169,1883.0,6927.0,319.6,-319.6,1.65,0.07,-0.07
0.0,28.6620782,4.351,0.338,-0.338,2600.0,109.426,-109.426,12.4971,2.06455,-2.06455,921.0,6280.0,503.0,-503.0,1.72,0.08,-0.08
0.0,2.34483,1.417,0.353,-0.353,370.0,1.27335,-1.27335,4.2647,0.322806,-0.322806,1367.0,6398.0,126.4,-126.4,2.13,0.09,-0.09
1.0,7.2008611,2.03,0.121,-0.121,50063.0,5514.49,-5514.49,12.0629,0.774635,-0.774635,491.0,3606.0,157.0,-157.0,0.5,0.01,-0.01
1.0,5.7998189,1.014374,0.1012109,-0.1012109,8567.3390223,1317.3026,-1317.3026,2.6346124,0.3922637,-0.3922637,354.6027378,3179.0,157.0,-157.0,0.240233,0.0072819,-0.0072819
1.0,3.5852284,3.0197224,0.044762,-0.044762,16909.228538,202.52211,-202.52211,14.5431829,0.7277281,-0.7277281,1233.5328348,5852.0,126.792,-126.792,1.06725,0.0521709,-0.0521709
1.0,3.5539283,3.6341388,0.0250661,-0.0250661,9368.3887704,55.471012,-55.471012,21.2028076,1.1076765,-1.1076765,1761.6794429,6184.0,138.383,-138.383,2.0085199,0.104535,-0.104535
1.0,5.0316347,5.265,0.234,-0.234,4912.0,34.6008,-34.6008,15.3999,0.707425,-0.707425,1656.0,6350.0,133.7,-133.7,2.16,0.1,-0.1
1.0,1.306188,1.4177746,0.0074706,-0.0074706,24746.2794438,145.69313,-145.69313,16.758883,1.2310016,-1.2310016,1443.2894048,5489.0,139.399,-139.399,0.820181,0.0486935,-0.0486935
1.0,5.5080682,2.6399995,0.0344365,-0.0344365,21584.7573167,193.81427,-193.81427,10.7299795,0.7361982,-0.7361982,768.0533689,4790.0,117.624,-117.624,0.740113,0.0496683,-0.0496683
1.0,16.3413889,5.3764481,0.266067,-0.266067,372.0970618,23.872057,-23.872057,2.629079,0.1474621,-0.1474621,777.2060824,5991.11,101.692,-101.692,1.12506,0.042211,-0.042211
1.0,4.627664,2.306,0.228,-0.228,6190.0,43.3954,-43.3954,14.3694,1.29133,-1.29133,1581.0,6727.6,123.7,-123.7,1.55,0.07,-0.07
1.0,5.0052605,4.9057646,0.0494397,-0.0494397,7641.404098,82.416824,-82.416824,13.6314528,0.5997112,-0.5997112,1333.3240765,6115.0,128.697,-128.697,1.46701,0.0633166,-0.0633166
1.0,1.8468345,2.565,0.036,-0.036,13237.0,222.632,-222.632,16.4012,0.862733,-0.862733,1825.0,6352.0,144.2,-144.2,1.36,0.07,-0.07
1.0,3.2440454,3.6774272,0.0339991,-0.0339991,15011.9381969,235.3968,-235.3968,21.0498466,1.2848113,-1.2848113,1428.2108779,5703.0,99.1,-99.1,1.38951,0.0603015,-0.0603015
1.0,9.2292078,2.817,0.313,-0.313,1606.0,20.3972,-20.3972,3.21883,0.268606,-0.268606,690.0,4406.0,123.336,-123.336,0.77,0.06,-0.06
1.0,95.8531625,5.024,0.159,-0.159,5975.0,71.9695,-71.9695,5.95763,0.497263,-0.497263,356.0,4406.0,123.336,-123.336,0.77,0.06,-0.06
1.0,2.7884723,2.9462464,0.0178283,-0.0178283,14467.6854046,72.36582,-72.36582,13.9432645,0.7793897,-0.7793897,1377.4020358,5833.0,144.943,-144.943,1.12956,0.0628719,-0.0628719
1.0,7.8519082,1.6318726,0.2721165,-0.2721165,3873.9591492,266.78912,-266.78912,2.1705803,0.5446732,-0.5446732,379.2777558,3384.0,157.0,-157.0,0.34388,0.0103308,-0.0103308
0.0,1.4821845,2.5956827,0.0258499,-0.0258499,16269.2562793,140.9483,-140.9483,27.5079498,6.821365,-6.821365,2029.0310837,6835.31,137.219,-137.219,1.31284,0.0728443,-0.0728443
1.0,1.4013784,1.7042715,0.0216571,-0.0216571,19735.2001267,226.22255,-226.22255,13.9977478,0.9058741,-0.9058741,1403.6558119,4984.0,124.134,-124.134,0.934977,0.0597739,-0.0597739
1.0,2.4706114,1.794486,0.0082522,-0.0082522,14310.7159758,72.29766,-72.29766,13.7703405,0.5475148,-0.5475148,1363.7991993,5854.0,101.6,-101.6,1.01613,0.0402412,-0.0402412
1.0,18.2616878,3.434,0.968,-0.968,971.0,55.936,-55.936,2.85973,0.178756,-0.178756,767.0,5674.0,123.907,-123.907,0.94,0.05,-0.05
1.0,10.2611329,7.369,0.174,-0.174,1900.0,0.130946,-0.130946,12.2521,0.562841,-0.562841,1327.0,6202.0,129.8,-129.8,2.78,0.13,-0.13
0.0,5.8924856,3.134,0.146,-0.146,4530.0,16.6706,-16.6706,17.4655,1.16352,-1.16352,1853.0,7272.0,126.3,-126.3,2.13,0.08,-0.08
0.0,23.48522,3.546,0.183,-0.183,6020.0,19.3491,-19.3491,14.0152,1.01956,-1.01956,782.0,5930.0,123.1,-123.1,1.51,0.08,-0.08
0.0,2.2263798,2.863,0.23,-0.23,1270.0,0.905012,-0.905012,6.51393,0.326362,-0.326362,1877.0,6446.3,103.4,-103.4,1.84,0.07,-0.07
0.0,15.64643,7.75,0.593,-0.593,6010.0,1.17312,-1.17312,16.1126,0.887288,-0.887288,1181.0,5660.0,128.7,-128.7,1.95,0.1,-0.1
1.0,3.3772835,3.6434514,0.0449611,-0.0449611,7216.4961357,105.75039,-105.75039,15.3058361,0.7087468,-0.7087468,1745.8918919,6688.0,148.6,-148.6,1.73235,0.0773467,-0.0773467
0.0,2.7180835,6.1842922,0.1697885,-0.1697885,329.1728205,22.274033,-22.274033,4.2423946,0.3834439,-0.3834439,1888.9879062,5668.0,127.1,-127.1,2.1805999,0.110729,-0.110729
1.0,3.8240826,2.5172521,0.0150334,-0.0150334,10096.1098633,71.32192,-71.32192,16.0547024,0.7449469,-0.7449469,1436.3420387,6243.0,133.5,-133.5,1.38719,0.0639749,-0.0639749
1.0,3.7246883,3.078,0.088,-0.088,3320.0,0.321945,-0.321945,10.8811,0.506214,-0.506214,1426.0,6144.0,131.6,-131.6,1.74,0.08,-0.08
0.0,0.67554,0.922,0.174,-0.174,680.0,468.16,-468.16,15.6973,,,2591.0,4872.0,122.0,-122.0,2.74,,
0.0,8.4249043,2.311,0.143,-0.143,21600.0,925.102,-925.102,15.0361,0.817265,-0.817265,864.0,5756.0,125.4,-125.4,0.93,0.05,-0.05
1.0,8.6007557,3.304,0.159,-0.159,5090.0,1.44629,-1.44629,10.7988,0.607636,-0.607636,837.0,5389.0,122.6,-122.6,1.5,0.08,-0.08
1.0,34.5059318,3.8206653,0.0252989,-0.0252989,17387.9834231,75.03255,-75.03255,10.4625162,0.6855942,-0.6855942,448.7222169,5025.77,125.0,-125.0,0.801736,0.0521859,-0.0521859
1.0,17.3890454,2.6516541,0.1328006,-0.1328006,2971.7532268,162.89523,-162.89523,6.4840125,3.0092702,-3.0092702,563.8759593,5025.77,125.0,-125.0,0.801736,0.0521859,-0.0521859
0.0,1.5873866,1.51,0.224,-0.224,110.0,1.0107,-1.0107,1.09083,0.11201,-0.11201,1294.0,5028.0,122.7,-122.7,0.81,0.05,-0.05
0.0,12.9773004,4.391,1.053,-1.053,997.0,999.736,-999.736,7.75284,2.17784,-2.17784,1740.0,6610.0,126.1,-126.1,1.66,0.07,-0.07
0.0,1.09333,1.975,0.423,-0.423,1250.0,3.70573,-3.70573,12.2642,,,1886.0,5274.0,122.0,-122.0,3.39,,
0.0,23.0531698,1.228,0.355,-0.355,2940.0,192.49,-192.49,9.12613,1.86455,-1.86455,466.0,5752.0,126.2,-126.2,1.19,0.06,-0.06
0.0,37.83633,5.713,0.273,-0.273,8240.0,16.4745,-16.4745,13.5094,0.802617,-0.802617,833.0,6641.0,158.8,-158.8,1.26,0.05,-0.05
0.0,3.1385875,3.541,0.321,-0.321,584.0,155.904,-155.904,4.70639,0.523086,-0.523086,3201.0,6278.0,196.0,-196.0,1.55,0.07,-0.07
0.0,0.6856225,0.751,0.221,-0.221,723.0,80.18,-80.18,3.35129,0.226641,-0.226641,1968.0,5829.0,132.5,-132.5,1.06,0.05,-0.05
1.0,4.4379727,4.7176624,0.0571719,-0.0571719,16222.5125043,178.68088,-178.68088,20.3565337,1.0926616,-1.0926616,1414.0444235,5967.0,137.8,-137.8,1.5696599,0.0825728,-0.0825728
1.0,7.8914271,4.2653156,0.1118379,-0.1118379,9822.0002486,213.92288,-213.92288,12.9299942,0.7944591,-0.7944591,1042.3456808,5883.0,146.4,-146.4,1.27992,0.0708593,-0.0708593
1.0,3.5224751,3.2804955,0.0972857,-0.0972857,8602.325645,208.79324,-208.79324,15.9014832,0.3171249,-0.3171249,1566.7048126,6179.0,25.0,-25.0,1.5817,,
1.0,3.024111,2.7209657,0.1321569,-0.1321569,7558.6411086,241.25273,-241.25273,12.0899079,0.6376047,-0.6376047,1509.6104781,6041.0,143.0,-143.0,1.36388,,
1.0,15.1689723,2.0633315,0.0684762,-0.0684762,7818.5475582,392.22015,-392.22015,11.7952966,0.7515523,-0.7515523,770.7126737,5713.0,131.3,-131.3,1.12898,0.055691,-0.055691
1.0,260.1740061,24.0527095,0.0908621,-0.0908621,4747.959592,31.649464,-31.649464,11.3192423,0.5783491,-0.5783491,360.169028,5739.0,129.5,-129.5,1.62762,0.0825628,-0.0825628
1.0,3.5484481,4.5123025,0.1264555,-0.1264555,7022.0056891,158.92531,-158.92531,15.2165016,0.8731938,-0.8731938,1678.3044553,6295.0,102.6,-102.6,1.78185,0.0870553,-0.0870553
1.0,6.9067868,6.6850674,0.1209939,-0.1209939,1751.7778572,26.057346,-26.057346,13.4176028,0.8840088,-0.8840088,1676.0537927,5731.8,64.7,-64.7,3.1513801,0.169143,-0.169143
0.0,4.4617755,5.4532494,0.0228177,-0.0228177,18854.6431909,83.481445,-83.481445,31.9660922,1.6226319,-1.6226319,1723.6509122,6354.0,191.0,-191.0,2.23892,0.113417,-0.113417
1.0,2.1223673,1.5855365,0.0551264,-0.0551264,8056.3340252,400.92908,-400.92908,12.9814367,1.458274,-1.458274,1596.3943994,6079.0,128.674,-128.674,1.19653,0.055015,-0.055015
1.0,15.3419095,2.736,0.665,-0.665,683.0,41.1762,-41.1762,1.7005,0.139896,-0.139896,541.0,4669.0,121.9,-121.9,0.69,0.05,-0.05
1.0,1.1953968,1.5752293,0.746582,-0.746582,1127.2344564,156.07317,-156.07317,3.5030245,4.726927,-4.726927,1720.8556767,5728.0,129.238,-129.238,1.02917,0.0498618,-0.0498618
1.0,4.954648,3.639,0.027,-0.027,7357.0,53.0286,-53.0286,13.0889,0.584736,-0.584736,1386.0,6562.0,117.8,-117.8,1.47,0.07,-0.07
1.0,4.9549631,5.9565174,0.0824554,-0.0824554,8236.2566801,141.72084,-141.72084,18.4504689,0.8623694,-0.8623694,1584.4693148,6282.4,105.629,-105.629,1.99207,0.0877286,-0.0877286
1.0,3.3771114,2.4508029,0.1568256,-0.1568256,4515.155077,164.13101,-164.13101,8.6110106,1.0350502,-1.0350502,1337.4811458,5614.86,109.556,-109.556,1.28017,0.0636181,-0.0636181
1.0,10.6953083,2.044,0.367,-0.367,920.0,44.1205,-44.1205,2.84818,0.165318,-0.165318,796.0,5272.71,45.6,-45.6,0.88,0.05,-0.05
1.0,11.9124942,3.7520869,0.0470167,-0.0470167,19304.2778014,198.8726,-198.8726,11.3754057,0.7072209,-0.7072209,652.0656914,5064.0,125.418,-125.418,0.823883,0.049985,-0.049985
1.0,2.2250514,2.3678871,0.116378,-0.116378,13144.590055,400.49127,-400.49127,10.0926189,0.5832302,-0.5832302,1188.0003255,5103.0,122.0,-122.0,0.883426,,
0.0,0.8891483,1.1970992,0.017635,-0.017635,44722.5890994,623.0692,-623.0692,14.8249782,0.4989428,-0.4989428,1043.8317455,3653.0,157.0,-157.0,0.649887,0.0207052,-0.0207052
1.0,1.7690121,1.0172953,0.0287311,-0.0287311,10110.2139841,233.03137,-233.03137,10.5045599,3.8474433,-3.8474433,1073.1116296,4683.0,128.9,-128.9,0.701795,0.0530779,-0.0530779
1.0,8.000489,4.6706895,0.1460354,-0.1460354,4606.7419685,159.38469,-159.38469,10.9709265,0.6638135,-0.6638135,1178.0320316,6146.0,131.4,-131.4,1.55738,0.0751005,-0.0751005
0.0,0.62425,0.774288,0.553938,-0.553938,954.060325,141.39258,-141.39258,1.671618,2.989466,-2.989466,1106.2112728,3765.0,73.0,-73.0,0.525,0.079,-0.079
1.0,3.0911721,1.9714799,0.4855467,-0.4855467,349.193899,42.76278,-42.76278,1.666703,1.3173378,-1.3173378,1057.0895356,5253.0,123.391,-123.391,0.834386,0.0474272,-0.0474272
1.0,5.7772122,2.56341,0.2812051,-0.2812051,1470.3821261,100.14597,-100.14597,2.8693434,0.8500409,-0.8500409,751.4597253,4882.7,114.8,-114.8,0.729818,0.0520703,-0.0520703
1.0,8.4536777,3.5738006,0.0698212,-0.0698212,2872.2887525,217.04503,-217.04503,4.0269258,0.2118907,-0.2118907,754.6240935,3588.0,87.0,-87.0,0.698009,0.0210957,-0.0210957
0.0,3.36296,2.594,0.432,-0.432,750.0,3.13635,-3.13635,2.69668,0.229997,-0.229997,1257.0,5420.0,131.4,-131.4,0.9,0.05,-0.05
0.0,1.79217,1.797,0.251,-0.251,1710.0,3.44327,-3.44327,21.4342,,,1273.0,4884.0,122.0,-122.0,4.7,,
1.0,3.5315897,2.689,0.081,-0.081,7230.0,0.391653,-0.391653,14.2116,0.644345,-0.644345,1349.0,6209.0,127.2,-127.2,1.62,0.07,-0.07
0.0,0.49642,0.572,0.15,-0.15,1000.0,17.0583,-17.0583,5.57222,0.734314,-0.734314,2018.0,7000.0,205.8,-205.8,1.41,0.09,-0.09
0.0,92.1950921,4.206,0.448,-0.448,3760.0,1.95018,-1.95018,18.9408,,,308.0,5030.6,69.0,-69.0,3.0,,
0.0,3.06555,2.483,0.217,-0.217,2920.0,134.644,-134.644,5.41363,0.951451,-0.951451,1763.0,5285.0,130.2,-130.2,0.71,0.04,-0.04
0.0,2.9663437,4.44,0.557,-0.557,206.0,10.2948,-10.2948,2.02837,0.121919,-0.121919,1927.0,5807.0,126.2,-126.2,1.59,0.07,-0.07
0.0,1.27349,1.655,0.286,-0.286,920.0,1.69855,-1.69855,13.6856,,,1522.0,4982.0,122.0,-122.0,4.35,,
0.0,0.8153098,1.373,0.344,-0.344,189.0,12.6055,-12.6055,1.19041,0.0856287,-0.0856287,2023.0,5729.0,149.042,-149.042,0.97,0.05,-0.05
1.0,35.1896444,3.3254029,0.4016906,-0.4016906,4524.9353925,350.61157,-350.61157,2.2253696,0.3869438,-0.3869438,230.7752258,3446.0,157.0,-157.0,0.326932,0.0096578,-0.0096578
0.0,9.6799809,1.806,0.172,-0.172,15870.0,2.73188,-2.73188,14.6081,0.737069,-0.737069,658.0,5980.0,128.2,-128.2,1.11,0.05,-0.05
1.0,0.3524597,0.578,0.122,-0.122,305.0,48.494,-48.494,1.76224,0.164694,-0.164694,1825.0,5432.0,126.1,-126.1,0.9,0.05,-0.05
1.0,2.326343,1.2195051,0.2230184,-0.2230184,4153.6144436,670.6309,-670.6309,1.9763187,0.2668421,-0.2668421,502.933455,3244.0,157.0,-157.0,0.261162,0.0078626,-0.0078626
1.0,3.4950422,1.0311342,0.112701,-0.112701,2004.426903,204.97464,-204.97464,1.2734423,0.1111988,-0.1111988,400.3206181,3022.0,157.0,-157.0,0.242745,0.0079963,-0.0079963
1.0,2.2891027,0.8344032,0.4836109,-0.4836109,1384.622855,206.64485,-206.64485,0.9131404,1.3255601,-1.3255601,460.9675388,3022.0,157.0,-157.0,0.242745,0.0079963,-0.0079963
1.0,2.6796164,0.9028948,0.2374337,-0.2374337,827.5423687,82.70964,-82.70964,1.8334769,1.874735,-1.874735,771.4561825,3943.0,157.0,-157.0,0.63072,0.0185106,-0.0185106
1.0,2.6865041,2.5524772,0.087448,-0.087448,12250.4189724,340.39734,-340.39734,13.7470239,0.3625193,-0.3625193,1432.3687809,5738.0,,,1.18274,,
0.0,4.9707023,2.586,0.584,-0.584,487.0,30.6483,-30.6483,2.38733,0.155559,-0.155559,1186.0,6109.0,128.225,-128.225,1.21,0.05,-0.05
